Customer,Arrival_time,Wait,Service_Start_time,Service_Time,Service_End_time
304,512.7806570500217,4.680801545028544,517.4614585950502,0.23344315860215414,517.6949017536524
305,512.8904241845999,4.804477569052551,517.6949017536524,0.2877345195438013,517.9826362731962
306,515.4360849634494,2.54655130974686,517.9826362731962,0.8093314789359243,518.7919677521322
307,515.6213442245166,3.1706235276155894,518.7919677521322,1.5846247363947756,520.376592488527
308,517.1839179894266,3.192674499100349,520.376592488527,0.5095308305540492,520.886123319081
309,519.3935556117581,1.4925677073229053,520.886123319081,1.1908840479665623,522.0770073670475
310,521.7893892595029,0.28761810754463113,522.0770073670475,0.6692596170962601,522.7462669841437
311,522.9064552850591,0.0,522.9064552850591,0.36828198577834564,523.2747372708375
312,524.0381111248337,0.0,524.0381111248337,0.8266444547892552,524.864755579623
313,526.523505862167,0.0,526.523505862167,1.4139063637826572,527.9374122259496
314,526.5795291671793,1.3578830587703123,527.9374122259496,2.193250402005826,530.1306626279554
315,528.3227091658481,1.8079534621073208,530.1306626279554,0.8605518278693239,530.9912144558248
316,528.3756537019948,2.615560753829982,530.9912144558248,0.00892169933745865,531.0001361551622
317,528.9720591302805,2.028077024881668,531.0001361551622,1.2887847184222785,532.2889208735845
318,530.5522458750862,1.7366749984983016,532.2889208735845,0.3102462736115235,532.599167147196
319,531.203923943594,1.3952432036020355,532.599167147196,0.9539377363991738,533.5531048835952
320,531.8977540549214,1.6553508286738179,533.5531048835952,0.1263119326601514,533.6794168162554
321,532.252806067994,1.4266107482613961,533.6794168162554,0.340026834470213,534.0194436507256
322,532.9759536294871,1.04349002123854,534.0194436507256,0.36062430835124065,534.3800679590769
323,533.3294037217827,1.0506642372941997,534.3800679590769,0.5846462616273513,534.9647142207042
324,534.1304329823528,0.8342812383514229,534.9647142207042,2.5627473020402918,537.5274615227445
325,535.1514735177689,2.375988004975625,537.5274615227445,0.12830021297932545,537.6557617357238
326,538.27637366649,0.0,538.27637366649,0.24935136925028425,538.5257250357403
327,540.6540078809669,0.0,540.6540078809669,0.13696703314337746,540.7909749141103
328,540.9679638684087,0.0,540.9679638684087,1.1748949882596136,542.1428588566683
329,541.4242440421402,0.7186148145281095,542.1428588566683,0.7368417031942137,542.8797005598625
330,541.7787372391045,1.1009633207579554,542.8797005598625,1.201353482594101,544.0810540424566
331,542.1865910034909,1.8944630389656822,544.0810540424566,0.7637593432392414,544.8448133856958
332,543.9452547690807,0.8995586166150815,544.8448133856958,2.1877916052376394,547.0326049909335
333,544.0777222306592,2.954882760274245,547.0326049909335,2.103149247308348,549.1357542382418
334,544.126620352475,5.009133885766801,549.1357542382418,0.1234408018668294,549.2591950401087
335,544.2922405719937,4.966954468114977,549.2591950401087,1.4779681810718364,550.7371632211805
336,545.2466377175223,5.490525503658205,550.7371632211805,0.867587014879377,551.6047502360599
337,547.5320056741668,4.072744561893046,551.6047502360599,2.405015109004787,554.0097653450647
338,548.988333233032,5.021432112032699,554.0097653450647,0.20650781977577495,554.2162731648405
339,550.1809835264154,4.03528963842507,554.2162731648405,1.5875678821215906,555.803841046962
340,551.3342357085598,4.469605338402175,555.803841046962,0.11474277568067857,555.9185838226427
